name,Brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,rpm,Nm,seats
Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,2013,355000,136000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.8,1750,172,7
Mahindra Bolero 2011-2019 DI - AC BS III,Mahindra,2016,600000,60000,Diesel,Individual,Manual,First Owner,15.96,2523,63,1470,180,9
Maruti Ritz ZDi,Maruti,2014,375000,110000,Diesel,Individual,Manual,Third Owner,23.2,1248,73.94,2000,190,5
Mahindra Thar CRDe ABS,Mahindra,2019,974000,15000,Diesel,Individual,Manual,First Owner,16.55,2498,105,1900,247,6
Honda Amaze S Petrol BSIV,Honda,2019,670000,5000,Petrol,Individual,Manual,First Owner,19.5,1199,88.76,4800,110,5
Mahindra Quanto C8,Mahindra,2012,300000,210000,Diesel,Individual,Manual,First Owner,17.21,1493,100,2200,240,7
Ford Figo Aspire 1.5 TDCi Titanium,Ford,2017,700000,70000,Diesel,Individual,Manual,First Owner,25.83,1498,99,2375,215,5
Hyundai i10 Sportz 1.1L,Hyundai,2015,360000,20000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,4500,99,5
Ford Figo 1.5D Trend MT,Ford,2016,377000,80000,Diesel,Individual,Manual,First Owner,25.83,1498,99,2375,215,5
Hyundai i20 1.4 Sportz,Hyundai,2018,780000,35000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Maruti Swift VDI,Maruti,2013,300000,120000,Diesel,Individual,Manual,Fourth & Above Owner,22.9,1248,74,2000,190,5
Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,2014,190000,139000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.8,1750,172,8
Toyota Fortuner 2.8 2WD MT BSIV,Toyota,2018,3000000,35000,Diesel,Individual,Manual,First Owner,14.24,2755,174.5,2000,420,7
Mahindra Scorpio S10 7 Seater,Mahindra,2016,1100000,60000,Diesel,Individual,Manual,First Owner,15.4,2179,120,2300,280,7
Maruti Baleno Delta,Maruti,2020,650000,7300,Petrol,Individual,Manual,First Owner,21.01,1197,81.8,4200,113,5
Tata New Safari DICOR 2.2 EX 4x2,Tata,2009,150000,150000,Diesel,Individual,Manual,Fourth & Above Owner,11.57,2179,138.1,2200,320,7
Mahindra Bolero 2011-2019 Plus AC,Mahindra,2013,440000,120000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,1820,195,9
Honda Amaze S Diesel,Honda,2015,425000,49800,Diesel,Dealer,Manual,First Owner,24.7,1498,98.63,1750,200,5
Toyota Fortuner 2.5 4x2 MT TRD Sportivo,Toyota,2015,2000000,120000,Diesel,Individual,Manual,First Owner,13,2494,142,2200,343,7
Mahindra TUV 300 T6 Plus AMT,Mahindra,2015,620000,40000,Diesel,Individual,Automatic,First Owner,18.49,1493,100,2200,240,7
Maruti Swift Dzire VDI,Maruti,2014,509999,110000,Diesel,Individual,Manual,First Owner,23.4,1248,74,2000,190,5
Tata Zest Quadrajet 1.3 75PS XE,Tata,2017,540000,70000,Diesel,Individual,Manual,First Owner,22.95,1248,74,2375,190,5
Toyota Fortuner 2.8 4WD AT BSIV,Toyota,2017,2950000,50000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,2000,450,7
Ford Ecosport 1.5 Diesel Trend,Ford,2014,570000,48000,Diesel,Individual,Manual,First Owner,21.7,1498,98.96,2125,215,5
Hyundai i10 Magna 1.2 iTech SE,Hyundai,2011,200000,60000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,4000,111,5
Maruti Swift Dzire Ldi BSIV,Maruti,2012,370000,210000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,2000,190,5
Hyundai Grand i10 Magna,Hyundai,2016,420000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,82,4000,114,5
Hyundai EON Magna Plus,Hyundai,2017,340000,30000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,4000,74,5
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Mahindra,2011,450000,90000,Diesel,Individual,Manual,Third Owner,12.05,2179,120,2300,290,8
Maruti Swift Dzire VDI,Maruti,2016,600000,80000,Diesel,Individual,Manual,Second Owner,26.59,1248,74,2000,190,5
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,Maruti,2015,800000,15000,Diesel,Individual,Manual,First Owner,23.65,1248,88.5,1750,200,5
Maruti SX4 Celebration Diesel,Maruti,2011,242000,120000,Diesel,Individual,Manual,First Owner,21.5,1248,88.8,1750,200,5
Maruti Ertiga VXI,Maruti,2018,775000,47000,Petrol,Dealer,Manual,Second Owner,16.02,1373,93.7,4000,130,7
Maruti Alto LXi,Maruti,2012,135000,70000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,3000,62,5
BMW 3 Series 320d Luxury Line Plus,BMW,2017,2600000,44000,Diesel,Dealer,Automatic,First Owner,22.69,1995,190,2250,400,5
Mercedes-Benz E-Class E350 Petrol,Mercedes,2009,1000000,80000,Petrol,Individual,Automatic,Third Owner,10.93,3498,272,4500,355,5
Maruti Swift ZXI,Maruti,2013,411000,62000,Petrol,Dealer,Manual,First Owner,22,1197,81.8,4200,113,5
Volkswagen Vento 1.5 TDI Highline BSIV,Volkswagen,2019,1350000,5400,Diesel,Dealer,Manual,Test Drive Car,22.27,1498,108.6,2250,250,5
Tata Indica V2 2001-2011 DLS BSIII,Tata,2009,88000,201850,Diesel,Individual,Manual,Second Owner,17.88,1396,52.8,2500,85,5
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,Chevrolet,2014,600000,90000,Diesel,Individual,Manual,Second Owner,13.58,2499,72.4,1800,171,9
Mahindra XUV500 W10 2WD,Mahindra,2015,1100000,110000,Diesel,Individual,Manual,First Owner,16,2179,140,2200,330,7
Mahindra Xylo D2 BSIV,Mahindra,2014,395000,140000,Diesel,Individual,Manual,First Owner,14,2489,95,2000,220,8
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,Mahindra,2004,120000,100000,Diesel,Individual,Manual,Fourth & Above Owner,10.5,2179,120,2300,290,7
Mahindra KUV 100 mFALCON G80 K6 AW,Mahindra,2016,400000,14000,Petrol,Individual,Manual,Second Owner,18.15,1198,82,3550,115,6
Tata Indica Vista Aqua 1.4 TDI,Tata,2011,200000,110000,Diesel,Individual,Manual,Second Owner,17,1405,71,2500,135,5
Mahindra Bolero 2011-2019 Plus AC,Mahindra,2014,525000,200000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,1820,195,9
Ford EcoSport 1.5 Diesel Titanium BSIV,Ford,2018,850000,90000,Diesel,Individual,Manual,First Owner,23,1498,98.96,2500,205,5
Tata Indica Vista Quadrajet 90 VX,Tata,2013,325000,100000,Diesel,Individual,Manual,First Owner,22.3,1248,88.8,2375,200,5
Toyota Fortuner 2.8 2WD MT,Toyota,2013,1500000,148120,Diesel,Dealer,Manual,First Owner,14.24,2755,174.5,2000,420,7
Maruti Swift VDI Optional,Maruti,2016,590000,120000,Diesel,Individual,Manual,First Owner,25.2,1248,74,2000,190,5
Tata Indica Vista Quadrajet VX,Tata,2012,285000,178000,Diesel,Individual,Manual,Second Owner,22.3,1248,74,2375,190,5
Chevrolet Optra 1.6 LT Royale,Chevrolet,2006,190000,94000,Petrol,Individual,Manual,Second Owner,17.4,1599,104,3500,148,5
Hyundai Grand i10 1.2 CRDi Asta,Hyundai,2019,700000,10000,Diesel,Individual,Manual,First Owner,24,1186,73.97,2000,190,5
Toyota Innova Crysta 2.7 GX AT 8 STR,Toyota,2020,1500000,40000,Petrol,Individual,Automatic,First Owner,10.75,2694,163.7,4000,245,8
Honda Amaze EX i-Vtech,Honda,2013,300000,120000,Petrol,Individual,Manual,Second Owner,18,1198,86.7,4500,109,5
Maruti Alto LX,Maruti,2011,114999,10000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,3000,62,5
Ford Figo Titanium Diesel,Ford,2013,325000,158000,Diesel,Dealer,Manual,First Owner,24.4,1499,98.96,2125,215,5
Maruti Wagon R LXI Minor,Maruti,2010,180000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67,3500,84,5
Tata Tigor 2017-2020 XZ Plus,Tata,2019,650000,20000,Petrol,Individual,Manual,First Owner,20.3,1199,83.81,3500,114,5
Maruti Swift Dzire VDI,Maruti,2013,530000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248,74,2000,190,5
Skoda Octavia Ambiente 1.9 TDI MT,Skoda,2007,110000,120000,Diesel,Individual,Manual,Second Owner,18.7,1896,66,#DIV/0!,210,5
Honda City V AT,Honda,2017,925000,18000,Petrol,Dealer,Automatic,First Owner,15.6,1497,116.3,4800,146,5
Nissan Sunny XL D,Nissan,2018,670000,35000,Diesel,Individual,Manual,First Owner,22.71,1461,84.8,2000,200,5
Maruti Wagon R LXI Minor,Maruti,2009,140000,96000,Petrol,Individual,Manual,Second Owner,18.9,1061,67,3500,84,5
Tata Indigo TDI,Tata,2010,409999,100000,Diesel,Individual,Manual,Second Owner,19.61,1405,70,2500,135,5
Hyundai i20 1.2 Magna Executive,Hyundai,2018,555000,25000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,4000,114,5
Maruti Alto 800 LX,Maruti,2015,280000,28000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,3500,69,5
Tata Indigo CS LS (TDI) BS III,Tata,2013,175000,120000,Diesel,Individual,Manual,First Owner,19.09,1396,69,2500,135,5
Chevrolet Beat Diesel LT,Chevrolet,2014,185000,90000,Diesel,Individual,Manual,Second Owner,25.44,936,56.3,1750,142,5
Hyundai i10 Magna 1.1L,Hyundai,2010,187000,200400,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,4500,99,5
Honda Jazz 1.2 V AT i VTEC,Honda,2015,575000,50000,Petrol,Individual,Automatic,First Owner,19,1199,88.7,4800,110,5
Mahindra XUV500 W6 2WD,Mahindra,2014,850000,120000,Diesel,Individual,Manual,First Owner,15.1,2179,140,2200,330,7
Maruti Vitara Brezza ZDi,Maruti,2018,835000,17000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,1750,200,5
Maruti Baleno Alpha 1.3,Maruti,2017,800000,35000,Diesel,Individual,Manual,First Owner,27.39,1248,74,2000,190,5
Hyundai Xcent 1.1 CRDi S Option,Hyundai,2014,420000,90000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.01,2125,180,5
Maruti Swift Dzire ZDI Plus,Maruti,2017,655000,70000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,2000,190,5
Hyundai Elantra SX,Hyundai,2013,550000,50000,Petrol,Individual,Manual,Second Owner,16.3,1797,147.5,4700,177,5
Honda WR-V i-VTEC VX,Honda,2017,675000,25000,Petrol,Individual,Manual,Second Owner,17.5,1199,88.7,4800,110,5
Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,2012,330000,60000,Diesel,Individual,Manual,First Owner,17.8,1399,67,2000,160,5
Hyundai i20 1.4 Asta Option,Hyundai,2017,850000,63186,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Maruti Baleno RS 1.0 Petrol,Maruti,2019,780000,7200,Petrol,Individual,Manual,First Owner,21.1,998,100.5,3100,150,5
Renault KWID RXT Optional,Renault,2016,250000,41000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,4386,72,5
Renault Duster 110PS Diesel RxZ,Renault,2013,650000,120000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.45,2250,248,5
Maruti Ignis 1.3 AMT Zeta,Maruti,2017,625000,37000,Diesel,Individual,Automatic,First Owner,26.8,1248,74,2000,190,5
Maruti Swift AMT VXI,Maruti,2020,654000,1000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,4200,113,5
Toyota Fortuner 2.8 2WD MT BSIV,Toyota,2018,2900000,46000,Diesel,Individual,Manual,First Owner,14.24,2755,174.5,2000,420,7
Maruti Ciaz 1.3 Alpha,Maruti,2017,650000,78000,Diesel,Individual,Manual,Third Owner,28.09,1248,88.5,1750,200,5
Hyundai i20 Asta 1.4 CRDi,Hyundai,2012,525000,120000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,2018,520000,6000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,4000,113,5
Jeep Compass 2.0 Longitude Option BSIV,Jeep,2017,1689999,60000,Diesel,Individual,Manual,First Owner,17.1,1956,170,2125,350,5
Tata Indigo CS LX (TDI) BS III,Tata,2008,100000,120000,Diesel,Individual,Manual,First Owner,19.09,1396,69,2500,135,5
Ford Figo 1.2P Titanium Opt MT,Ford,2016,370000,60000,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,4000,112,5
Mahindra Xylo D2,Mahindra,2011,200000,200000,Diesel,Individual,Manual,Third Owner,13,2489,95,2000,220,8
Chevrolet Spark 1.0 LT,Chevrolet,2011,165000,70000,Petrol,Individual,Manual,First Owner,18,995,62,4200,90,5
Tata Tiago XT,Tata,2017,440000,57000,Petrol,Dealer,Manual,First Owner,23.84,1199,84.48,3300,113,5
Maruti Wagon R LXI Minor,Maruti,2009,150000,75000,Petrol,Individual,Manual,Third Owner,18.9,1061,67,3500,84,5
Skoda Octavia Ambition 2.0 TDI MT,Skoda,2015,900000,168000,Diesel,Individual,Manual,First Owner,20.6,1968,141,2375,320,5
Mercedes-Benz GL-Class 220d 4MATIC Sport,Mercedes,2018,4600000,6000,Diesel,Dealer,Automatic,First Owner,17.9,2143,170,2100,400,5
Maruti Alto LXi BSIII,Maruti,2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,3000,62,5
Maruti A-Star Vxi,Maruti,2009,120000,140000,Petrol,Individual,Manual,Third Owner,19,998,66.1,3500,90,5
Tata Indica Vista TDI LX,Tata,2014,400000,45000,Diesel,Individual,Manual,First Owner,19.1,1405,70,2500,135,5
Volkswagen Vento Diesel Highline,Volkswagen,2012,350000,40000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,2000,250,5
Maruti Celerio VXI,Maruti,2014,320000,50000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,3500,90,5
Tata Zest Quadrajet 1.3 XM,Tata,2016,325000,50000,Diesel,Individual,Manual,First Owner,23,1248,88.7,2375,200,5
Chevrolet Spark 1.0 LT,Chevrolet,2011,150000,30000,Petrol,Individual,Manual,First Owner,18,995,62,4200,90,5
Maruti Alto K10 VXI,Maruti,2015,300000,24000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,3500,90,5
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,Toyota,2011,350000,500000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.57,2400,200,7
Maruti Alto 800 LXI,Maruti,2016,300000,25000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,3500,69,5
Honda BRV i-DTEC V MT,Honda,2019,1100000,50000,Diesel,Individual,Manual,Second Owner,21.9,1498,98.6,1750,200,7
Skoda Octavia Style Plus 2.0 TDI AT,Skoda,2019,2600000,11000,Diesel,Dealer,Automatic,First Owner,19.3,1968,141,2375,320,5
Maruti 800 Std BSIII,Maruti,2002,40000,80000,Petrol,Individual,Manual,First Owner,16.1,796,37,2500,59,4
Hyundai i20 1.2 Asta,Hyundai,2018,710000,42000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Mahindra Thar CRDe,Mahindra,2018,875000,25000,Diesel,Individual,Manual,First Owner,16.55,2498,105,1900,247,6
Renault Duster 85PS Diesel RxL Optional,Renault,2012,400000,100000,Diesel,Individual,Manual,Second Owner,20.46,1461,83.8,1900,200,5
Maruti Swift VXI,Maruti,2019,610000,18000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,4200,113,5
Hyundai Elite i20 Sportz Plus Diesel,Hyundai,2018,750000,40000,Diesel,Individual,Manual,First Owner,22.54,1396,88.76,2125,224,5
Toyota Etios Cross 1.4L GD,Toyota,2014,550000,31000,Diesel,Individual,Manual,First Owner,23.59,1364,67.06,2100,170,5
Maruti Alto K10 2010-2014 VXI,Maruti,2012,252000,48000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,3500,90,5
Maruti Alto K10 VXI,Maruti,2016,305000,40000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,3500,90,5
Maruti Alto 800 VXI,Maruti,2015,270000,53000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,3500,69,5
Hyundai Verna CRDi 1.6 SX Option,Hyundai,2017,850000,35000,Diesel,Individual,Manual,Third Owner,22,1582,126.2,2250,259,5
Hyundai i20 Asta 1.2,Hyundai,2015,500000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Honda City i VTEC VX Option,Honda,2015,649000,39000,Petrol,Dealer,Manual,First Owner,17.4,1497,117.3,4600,145,5
Maruti Swift VXI,Maruti,2019,630000,4000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,4200,113,5
Tata Indigo CS LX (TDI) BS-III,Tata,2015,250000,80000,Diesel,Individual,Manual,Second Owner,19.09,1405,69.01,2500,135,5
Maruti Vitara Brezza VDi Option,Maruti,2017,775000,75000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,1750,200,5
Hyundai Verna 1.6 VTVT SX,Hyundai,2015,795000,35000,Petrol,Individual,Manual,First Owner,17.01,1591,121.3,4200,154,5
Mahindra Thar CRDe AC,Mahindra,2014,525000,70000,Diesel,Individual,Manual,Second Owner,16.55,2498,105,1900,247,6
Mahindra XUV500 AT W6 2WD,Mahindra,2016,861999,120000,Diesel,Individual,Automatic,First Owner,16,2179,140,2200,330,7
Mahindra XUV500 W8 2WD,Mahindra,2013,950000,49700,Diesel,Individual,Manual,First Owner,15.1,2179,140,2200,330,7
Maruti Baleno Delta 1.2,Maruti,2016,480000,65755,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,4000,115,5
Datsun RediGO 1.0 S,Datsun,2018,320000,35000,Petrol,Individual,Manual,First Owner,22.5,999,67,4250,91,5
Mahindra Scorpio LX,Mahindra,2011,550000,80000,Diesel,Individual,Manual,Second Owner,12.05,2179,120,2300,290,9
Mahindra Bolero 2011-2019 ZLX,Mahindra,2013,400000,90000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,1800,195,7
Tata Indigo CR4,Tata,2012,229999,186000,Diesel,Individual,Manual,First Owner,23.57,1396,70,2400,140,5
Hyundai Santro Xing GL Plus,Hyundai,2013,187000,120000,Petrol,Individual,Manual,Second Owner,17.92,1086,62.1,3000,96,5
Honda City i DTEC VX,Honda,2014,819999,200000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,1750,200,5
Maruti Swift AMT ZXI BSIV,Maruti,2018,640000,25000,Petrol,Individual,Automatic,First Owner,22,1197,81.8,4200,113,5
Mahindra Xylo D4,Mahindra,2014,445000,120000,Diesel,Individual,Manual,Second Owner,14.95,2489,93.7,2000,218,7
Hyundai i10 Sportz Option,Hyundai,2009,199000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,4000,111,5
Maruti Swift Dzire Vdi BSIV,Maruti,2012,371000,100000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,2000,190,5
Maruti Swift Dzire LDi,Maruti,2011,430000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,2000,190,5
Maruti Wagon R Stingray VXI,Maruti,2016,380000,39000,Petrol,Individual,Manual,Third Owner,20.51,998,67.04,3500,90,5
Chevrolet Enjoy 1.3 TCDi LS 8,Chevrolet,2016,490000,80000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,1750,172,8
Maruti Wagon R Stingray VXI,Maruti,2014,380000,35000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,3500,90,5
Toyota Innova Crysta 2.8 GX AT BSIV,Toyota,2017,1390000,98000,Diesel,Dealer,Automatic,First Owner,11.36,2755,171.5,2300,360,7
Ford Figo Petrol Titanium,Ford,2010,229999,120000,Petrol,Individual,Manual,Third Owner,15.6,1196,70,4000,102,5
Chevrolet Tavera Neo 3 9 Str BSIII,Chevrolet,2015,425000,70000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,1800,171,9
Tata Tigor 1.2 Revotron XZ Option,Tata,2017,520000,40000,Petrol,Individual,Manual,First Owner,20.3,1199,84,3500,114,5
Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,2013,450000,60000,Diesel,Individual,Manual,First Owner,18.2,1248,73.8,1750,172,7
Datsun GO T BSIV,Datsun,2017,329000,80000,Petrol,Individual,Manual,Second Owner,20.63,1198,67,4000,104,5
Volkswagen Vento Diesel Highline,Volkswagen,2011,275000,125000,Diesel,Individual,Manual,Fourth & Above Owner,20.54,1598,103.6,2000,250,5
Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2019,562000,5000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,4000,113,5
Hyundai i10 Era,Hyundai,2008,170000,70000,Petrol,Individual,Manual,Third Owner,19.81,1086,68.05,4500,99,5
Skoda Octavia Rider 1.9 AT TDI,Skoda,2008,210000,120000,Diesel,Individual,Manual,Second Owner,18.7,1896,66,#DIV/0!,210,5
Toyota Innova Crysta 2.4 VX MT BSIV,Toyota,2016,1700000,110000,Diesel,Individual,Manual,Second Owner,13.68,2393,147.8,2100,343,7
Mahindra Bolero 2011-2019 SLX,Mahindra,2013,550000,90000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,1800,195,7
Volkswagen Polo 2015-2019 GT 1.5 TDI,Volkswagen,2016,591000,60000,Diesel,Dealer,Manual,First Owner,21.49,1498,108.5,2250,250,5
Tata Indica Vista Quadrajet LS,Tata,2013,120000,120000,Diesel,Individual,Manual,First Owner,22.3,1248,74,2375,190,5
Mahindra Xylo D4 BSIII,Mahindra,2013,200000,300000,Diesel,Individual,Manual,First Owner,14,2498,112,2000,260,8
Maruti Ignis 1.2 Delta BSIV,Maruti,2019,500000,10000,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,4200,113,5
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes,2008,725000,80000,Diesel,Individual,Automatic,Second Owner,14.84,2143,170,2100,400,5
Hyundai EON Era Plus,Hyundai,2017,250000,50000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,4000,74,5
Mahindra TUV 300 Plus P4 BSIV,Mahindra,2018,600000,70000,Diesel,Individual,Manual,First Owner,18.49,2179,120,2300,280,9
Honda City Corporate Edition,Honda,2013,465000,80000,Petrol,Individual,Manual,Second Owner,16.8,1497,116.3,4800,146,5
Maruti Alto LX BSIII,Maruti,2006,85000,60000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,3000,62,5
Maruti Alto K10 VXI Airbag,Maruti,2019,366000,15000,Petrol,Individual,Manual,First Owner,23.95,998,67.1,3500,90,5
Maruti Alto 800 LXI,Maruti,2018,310000,13000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,3500,69,5
Mahindra Scorpio VLX 4WD AIRBAG BSIV,Mahindra,2011,525000,96000,Diesel,Individual,Manual,First Owner,12.05,2179,120,2300,290,8
Maruti Alto LX,Maruti,2005,85000,80000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,3000,62,5
Maruti Wagon R VXI Optional,Maruti,2018,432000,30000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,3500,90,5
Hyundai i20 Asta Option 1.4 CRDi,Hyundai,2015,650000,100000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Maruti Alto 800 VXI BSIV,Maruti,2015,265000,48000,Petrol,Dealer,Manual,First Owner,24.7,796,47.3,3500,69,5
Honda City i VTEC V,Honda,2016,675000,53201,Petrol,Trustmark Dealer,Manual,Second Owner,17.8,1497,117.3,4600,145,5
Mahindra XUV500 W4,Mahindra,2014,650000,40000,Diesel,Individual,Manual,First Owner,15.1,2179,140,2200,330,7
Hyundai i20 1.4 Sportz,Hyundai,2017,600000,60000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Hyundai Santro Xing GLS,Hyundai,2007,150000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086,62.1,3000,96,5
Maruti Gypsy King ST BSIII,Maruti,2010,350000,80000,Petrol,Individual,Manual,First Owner,11.96,1298,80,4500,103,8
Toyota Yaris V BSIV,Toyota,2018,1000000,5229,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496,105.5,4200,140,5
Maruti Ciaz ZDi Plus SHVS,Maruti,2016,650000,81000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,1750,200,5
Tata Indica Vista Quadrajet VX,Tata,2012,175000,60000,Diesel,Individual,Manual,First Owner,22.3,1248,74,2375,190,5
